t_DATE,t_PERIOD,t_STORECODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_category,m_subcat,m_ssubcat,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp,llm_rank,llm_selected,llm_confidence
2022-02-01,202201,129024634,1643624341441,99763019.0,118,PARLE AGRO PVT LTD-INDIA,APPLY FIZZ,APPY FIZZ\160ML\PBT\APPLE JOICE,16.0,PBT,160ML,,1643624341441-parle agro pvt ltd-india-apply fizz.png,RECODING,5,1,99764819,140.98326,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,PARLE AGRO PVT LTD-INDIA,APPY,APPY FIZZ APPLE,APPLE PET 160 ML,PET,160.000 ML,APPLE,,160.0,ML,30.0,1,True,high
2022-02-01,202201,124631722,1643624359312,99763028.0,123,PACHADHAKI SOAP INDUSTRIES PVT.LTD NEPAL ,SIKTA HERBAL ,SIKTA HERBAL/DISH WASH BAR/100GM/EWP,10.0,EWP,100GM ,,1643624359312-pachadhaki soap industries pvt-ltd nepal -sikta herbal .png,RECODING,5,1,99763028,76.31926,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,DISHWASH BAR,PACHADHAKI SOAP INDUSTRIES-NEPAL,SIKTA,SIKTA HERBAL,SIKTA HERBAL-EWP 100 GM,EWRPK,100.000 GM,,,100.0,GM,10.0,1,True,high
2022-02-02,202202,125959303,1643691022067,99763030.0,121,VESTIGE MARKETING-INDIA,DENTASSURE,DENTASSURE/NEEM/100GM/TUBE,110.0,TUBE ,100GM ,,1643691022067-vestige marketing-india-dentassure.png,RECODING,5,1,99763030,90.09256,121,TOOTH PASTE-NP,TOOTH PASTE,CREAM,VESTIGE MARKETING-INDIA,DENTASSURE,DENTASSURE,DENTASSURE-NEEM & CLOVE TUBE 100 GM,TUBE,100.000 GM,,,100.0,GM,110.0,1,True,high
2022-02-02,202202,125959303,1643691698611,99763031.0,122,NEPCHEM GROUP-NEPAL,NEP-X LITE,NEP-X LITE/ADVANCED/1000GM/PPH,110.0,PPH,1000GM ,,1643691698611-nepchem group-nepal-nep-x lite.png,RECODING,5,1,99763031,158.17029,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,NEPCHEM GROUP-NEPAL,NEP-X,NEP-X,NEP-X-LITE PPH 1000 GM,PLPCH,1000.000 GM,,,1000.0,GM,110.0,1,True,high
2022-02-02,202202,125959303,1643692183689,99763032.0,122,PACHADHAKI SOAP INDUSTRIES-NEPAL,PACHADHAKI ,PACHADHAKI/DETERGENT POWDER STAIN REMOVER/1000GM/PPH,100.0,PPH,1000GM ,,1643692183689-pachadhaki soap industries-nepal-pachadhaki .png,RECODING,5,2,99763032,69.49272,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,PACHADHAKI SOAP INDUSTRIES-NEPAL,PACHADHAKI,PACHADHAKI,PACHADHAKI-DETRGNT POWD STAIN REMOVER PPH 1000GM,PLPCH,1000.000 GM,,,1000.0,GM,100.0,2,True,high
2022-02-09,202202,130403386,1643692183689,99763032.0,122,PACHADHAKI SOAP INDUSTRIES-NEPAL,PACHADHAKI ,PACHADHAKI/DETERGENT POWDER STAIN REMOVER/1000GM/PPH,100.0,PPH,1000GM ,,1643692183689-pachadhaki soap industries-nepal-pachadhaki .png,RECODING,5,2,99763032,69.49272,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,PACHADHAKI SOAP INDUSTRIES-NEPAL,PACHADHAKI,PACHADHAKI,PACHADHAKI-DETRGNT POWD STAIN REMOVER PPH 1000GM,PLPCH,1000.000 GM,,,1000.0,GM,100.0,2,True,high
2022-02-02,202202,123582683,1643692494435,99763033.0,122,PROCTER & GAMBLE - INDIA,ARIEL 4KG+ 2KG FREE,ARIEL\4KG+2KG FREE,999.0,4KG+ 2KG,PPH,New SKU,1643692494435-procter - gamble - india-ariel 4kg- 2kg free.png,RECODING,5,1,53843,146.73654,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,PROCTER & GAMBLE - INDIA,ARIEL,ARIEL COMPLETE,ARIEL COMPLETE-PPH 500 GM+200 GM FREE,PLPCH,500.000 GM,,,700.0,GM,0.0,0,False,rejected
2022-02-02,202202,435873410239,1643695487083,52289.0,116,DIVAY HYGIENE PVT.LTD.INDIA,AMMY MAXI,AMMY/MAXI-XL/PADS 6/PPH/RS 56,56.0,PPH,PADS 6,,1643695487083-divay hygiene pvt-ltd-india-ammy maxi.png,CROSS CODING,2,2,52289,136.5957,116,SANITARY NAPKIN-NP,SANITARY NAPKIN,SANITARY NAPKIN,DIVAY HYGIENE-INDIA,AMMY,AMMY MAXI,AMMY MAXI-EXTRA LONG PPH 6 NO,PLPCH,6.000 NO,,,6.0,NO,0.0,2,True,high
2022-02-02,202202,435873410239,1643695859506,99763029.0,116,DIVAY HYGIENE PVT.LTD.INDIA,AMMY MAXI,AMMY /MAXI SANITARY PAD/ RASH FREE/PADS 6/PPH/RS 64,64.0,PPH,PADS 6,,1643695859506-divay hygiene pvt-ltd-india-ammy maxi.png,RECODING,5,1,99763029,118.92664,116,SANITARY NAPKIN-NP,SANITARY NAPKIN,SANITARY NAPKIN,DIVAY HYGIENE-INDIA,AMMY,AMMY MAXI,AMMY MAXI-XXL EXTRA LONG RASH FREE PPH 6 NO,PLPCH,6.000 NO,,,6.0,NO,64.0,1,True,high
2022-02-02,202202,123582683,1643697647750,99762901.0,123,HIMGIRI SOAP & CHEMICALS-NEPAL,DHONI 500 GM,DHONI\500\GM,100.0,PPH,500 GM,New SKU,1643697647750-himgiri soap - chemicals-nepal-dhoni 500 gm.png,CROSS CODING,2,1,93020576,103.37775,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,HIMGIRI SOAP & CHEMICALS-NEPAL,DHONI,DHONI,DHONI- PPH 400 GMS,PLPCH,400.000 GM,,,400.0,GM,0.0,0,False,rejected
2022-02-08,202202,124302976,1643697647750,99762901.0,123,HIMGIRI SOAP & CHEMICALS-NEPAL,DHONI 500 GM,DHONI\500\GM,110.0,PPH,500 GM,New SKU,1643697647750-himgiri soap - chemicals-nepal-dhoni 500 gm.png,CROSS CODING,2,1,93020576,101.76848,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,HIMGIRI SOAP & CHEMICALS-NEPAL,DHONI,DHONI,DHONI- PPH 400 GMS,PLPCH,400.000 GM,,,400.0,GM,0.0,0,False,rejected
2022-02-02,202202,123582683,1643697955208,99763034.0,123,NEPAL GRAMODHYOG PVT LTD-NP,NEPAL GRAMODHYOG500GM,NEPAL GRAMODHYOG HERB YUKT DISWASH BAR\200\GM,22.0,PPH,200GM,New SKU,1643697955208-nepal gramodhyog pvt ltd-np-nepal gramodhyog500gm.png,RECODING,5,2,99763034,138.79584,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,DISHWASH BAR,NEPAL GRAMODHYOG PVT LTD-NP,NEPAL GRAMODHYOG,NEPAL GRAMODHYOG HERB YUKT,NEPAL GRAMODHYOG HERB YUKT-ASH & LEMON PPH 200 GM,PLPCH,200.000 GM,,,200.0,GM,22.0,2,True,high
2022-02-02,202201,124916559,1643700363213,99763036.0,132,JASMINE HYGIENE PRODUCTS-INDIA ,SOFT & DRY,SOFT & DRY PREMIUM PANTS/LARGE/4 PCS/PPH,100.0,PPH,4 PCS,,1643700363213-jasmine hygiene products-india -soft - dry.png,RECODING,5,2,99763036,138.81076,132,BABY DIAPER-NP,BABY DIAPER,BABY DIAPER,JASMINE HYGIENIC - NEPAL,SOFT & DRY,SOFT & DRY,SOFT & DRY-PREMIUM PANTS LARGE (L) PPH 4 NOS,PLPCH,4.000 NO,,,4.0,NO,100.0,2,True,high
2022-02-02,202201,124916559,1643702371631,99763035.0,132,MILLENNIUM BABY CARE-INDIA,HIMALAYA TOTAL CARE BABY PANTS,HIMALAYA TOTAL CARE BABY PANTS/LARGE/54 PANTS/PPH/RS1400,999.0,PPH,54 PANTS,,1643702371631-millennium baby care-india-himalaya total care baby pants.png,RECODING,5,1,99763035,49.01918,132,BABY DIAPER-NP,BABY DIAPER,BABY DIAPER,MILLENNIUM BABY CARE-INDIA,HIMALAYA,HIMALAYA TOTAL CARE BABY PANTS,HIMALAYA TOTAL CARE BABY PANTS-LARGE(L)PPH 54 NOS,PLPCH,54.000 NO,,,54.0,NO,1400.0,1,True,high
2022-02-03,202201,125735638,1643776028830,99762646.0,121,UNILEVER NEPAL LTD-NEPAL,PEPSODENT EXPERT PROTECTION ,PEPSODENT EXPERT PROTECTION/GUMCARE+/80GM/TUBE,55.0,TUBE ,80GM ,,1643776028830-unilever nepal ltd-nepal-pepsodent expert protection .png,CROSS CODING,2,1,99762646,94.967834,121,TOOTH PASTE-NP,TOOTH PASTE,CREAM,UNILEVER NEPAL LTD-NEPAL,PEPSODENT,PEPSODENT- G.,PEPSODENT- G.-EXPERT PROTECTION GUM CARE+ TUB 80 GMS,TUBE,80.000 GM,,,80.0,GM,55.0,1,True,high
2022-02-03,202201,125735638,1643776757149,99763050.0,132,KANGAROO HEALTH CARE-INDIA,KANGAROO SUPER DRY PANTS ,KANGAROO SUPER DRY PANTS/SMALL/5 PANTS/PPH,100.0,PPH,5 PANTS ,,1643776757149-kangaroo health care-india-kangaroo super dry pants .png,RECODING,5,2,99763050,90.82191,132,BABY DIAPER-NP,BABY DIAPER,BABY DIAPER,KANGAROO HEALTH CARE-INDIA,KANGAROO,KANGAROO,KANGAROO-SUPER DRY PANTS SMALL(S) PPH 5 NOS,PLPCH,5.000 NO,,,5.0,NO,100.0,2,True,high
2022-02-14,202202,117672282,1643777326432,99763048.0,123,PUJA SOAP & HOUSEHOLD PROD-NPL,PUJA,PUJA/500GM/PPH,100.0,PPH,500GM ,,1643777326432-puja soap - household prod-npl-puja.png,RECODING,5,1,99763639,99.531876,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,PUJA SOAP & HOUSEHOLD PROD-NPL,PUJA,PUJA,PUJA-PPH 125 GM,PLPCH,125.000 GM,,,125.0,GM,20.0,0,False,rejected
2022-02-03,202201,125735638,1643777326432,99763048.0,123,PUJA SOAP & HOUSEHOLD PROD-NPL,PUJA,PUJA/500GM/PPH,100.0,PPH,500GM ,,1643777326432-puja soap - household prod-npl-puja.png,RECODING,5,1,99763639,99.531876,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,PUJA SOAP & HOUSEHOLD PROD-NPL,PUJA,PUJA,PUJA-PPH 125 GM,PLPCH,125.000 GM,,,125.0,GM,20.0,0,False,rejected
2022-02-04,202202,335095510167,1643781590499,99763060.0,123,SUNLIGHT SABUN UDHYOG-NEPAL,BHAIRAV GOLD,BHAIRAB GOLD-PPH 200 GM,40.0,PPH,200 GM,,1643781590499-sunlight sabun udhyog-nepal-bhairav gold.png,RECODING,5,1,99763060,159.85886,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,SUNLIGHT SABUN UDHYOG-NEPAL,BHAIRAV,BHAIRAV GOLD,BHAIRAV GOLD-PPH 200 GM+10% EXTRA,PLPCH,200.000 GM,,,220.0,GM,40.0,1,True,high
2022-02-03,202201,124769721,1643785236741,47662.0,123,KWALITY CHEM PVT LTD-NEPAL,PUREX ,PUREX/LAUNDRY SOAP/200GM/PPH,40.0,PPH,200GM ,,1643785236741-kwality chem pvt ltd-nepal-purex .png,CROSS CODING,2,1,47735,124.18883,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,KWALITY CHEM PVT LTD-NEPAL,GIV,GIV,GIV-EXCOTC BEAUTY DEO SOAP JASMNE PPH 35 GM,PLPCH,35.000 GM,,,35.0,GM,0.0,0,False,rejected
2022-02-04,202202,335095710003,1643786772849,99763063.0,122,AARJU SOAP UDYOGH-NP,AARJU,AARJU-ACTIVE DETERGENT POWDER-PPH 3000 GM,230.0,PPH,3000 GM,,1643786772849-aarju soap udyogh-np-aarju.png,RECODING,5,1,99763063,64.29208,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,AARJU SOAP UDYOGH-NP,AARJU,AARJU,AARJU-ACTIVE DETERGENT POWER PPH 3000 GM,PLPCH,3000.000 GM,,,3000.0,GM,230.0,1,True,high
2022-02-03,202202,133008504,1643789023644,99763047.0,123,KWALITY CHEM PVT.LTD.NEPAL,BISHAL,BISHAL/DETERGENT SOAP/ GM 100/ PPH/ RS 20,20.0,PPH,GM 100,,1643789023644-kwality chem pvt-ltd-nepal-bishal.png,RECODING,5,1,47735,127.462166,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,KWALITY CHEM PVT LTD-NEPAL,GIV,GIV,GIV-EXCOTC BEAUTY DEO SOAP JASMNE PPH 35 GM,PLPCH,35.000 GM,,,35.0,GM,0.0,0,False,rejected
2022-02-03,202202,233775810125,1643791930946,99763046.0,118,TRINITY BEVERAGES PVT.LTD INDIA ,RC Q LEMON LIME,RC Q\300ML\PBT\LEMON,24.0,PBT,300ML,,1643791930946-trinity beverages pvt-ltd india -rc q lemon lime.png,RECODING,5,1,52740,149.88205,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,ICE BEVERAGE PVT LTD-INDIA,BIG,BIG,LEMON LIME PET 400 ML,PET,400.000 ML,LEMON,,400.0,ML,0.0,0,False,rejected
2022-02-04,202202,109898826,1643865095740,99763061.0,132,JASMINE HYGIENIC - NEPAL,CUDDLERS LARGE,CUDDLERS LARGE,960.0,PPH,48 NO,Invoices not available,1643865095740-jasmine hygienic - nepal-cuddlers large.png,RECODING,5,1,99763061,129.90955,132,BABY DIAPER-NP,BABY DIAPER,BABY DIAPER,JASMINE HYGIENIC - NEPAL,CUDDLERS,CUDDLERS PANTS,CUDDLERS PANTS-OVERNITES LARGE(L) PPH 48 NOS,PLPCH,48.000 NO,,,48.0,NO,960.0,1,True,high
2022-02-09,202202,124057041,1643866259046,99763056.0,112,HINDUSTAN UNILEVER LTD-INDIA,LITE HORLICKS,LITE HORLICKS\450\GM,530.0,PCN,450GM,New SKU,1643866259046-hindustan unilever ltd-india-lite horlicks.png,RECODING,5,1,99763056,97.71835,112,HEALTH FOOD DRINKS-NP,HEALTH FOOD DRINKS,WHITE,HINDUSTAN UNILEVER LTD-INDIA,HORLICKS,HORLICKS LITE,HORLICKS LITE- PCN 450 GMS,PLJAR,450.000 GM,,,450.0,GM,530.0,1,True,high
2022-02-04,202202,125610683,1643866259046,99763056.0,112,HINDUSTAN UNILEVER LTD-INDIA,LITE HORLICKS,LITE HORLICKS\450\GM,530.0,PCN,450GM,New SKU,1643866259046-hindustan unilever ltd-india-lite horlicks.png,RECODING,5,1,99763056,97.71835,112,HEALTH FOOD DRINKS-NP,HEALTH FOOD DRINKS,WHITE,HINDUSTAN UNILEVER LTD-INDIA,HORLICKS,HORLICKS LITE,HORLICKS LITE- PCN 450 GMS,PLJAR,450.000 GM,,,450.0,GM,530.0,1,True,high
2022-02-11,202202,125932332,1643866259046,99763056.0,112,HINDUSTAN UNILEVER LTD-INDIA,LITE HORLICKS,LITE HORLICKS\450\GM,530.0,PCN,450GM,New SKU,1643866259046-hindustan unilever ltd-india-lite horlicks.png,RECODING,5,1,99763056,97.71835,112,HEALTH FOOD DRINKS-NP,HEALTH FOOD DRINKS,WHITE,HINDUSTAN UNILEVER LTD-INDIA,HORLICKS,HORLICKS LITE,HORLICKS LITE- PCN 450 GMS,PLJAR,450.000 GM,,,450.0,GM,530.0,1,True,high
2022-02-04,202202,132814383,1643866891897,91927555.0,110,"HUHTAMAKI-PPL LTD,KHOPOLI INDIA",GARNIER BLACK NATURALS,GARNIGA BLACK NATURALS/BURGUNDY 3.16/ML20+GM 20/PPH/RS 62.4,62.4,PPH,ML 20+GM 20,,1643866891897-huhtamaki-ppl ltd-khopoli india-garnier black naturals.png,CROSS CODING,2,1,91927555,178.25589,110,HAIR DYES-NP,CREAM,BASIC CREAM,LOREAL INDIA - INDIA,GARNIER,GARNIER BLACK NATURALS,GARNIER BLACK NATURALS-3.16 BURGUNDY-COLORENT 20G,PLPCH,40.000 GM,,BURGUNDY,40.0,GM,0.0,0,False,rejected
2022-02-04,202202,123947434,1643867644445,99763058.0,118,MANOHARA FOODS @ BEVERAGE,AQUA 365,AQUA 365\20\LTR,40.0,JAR,20 LTR,New SKU,1643867644445-manohara foods - beverage-aqua 365.png,RECODING,5,1,99763058,131.40616,118,SOFT DRINKS-NP,BULK WATER,BULK WATER,MANOHARA FOOD & BEVERAGE-NPL,AQUA 365,AQUA 365,JAR 20000 ML,JAR,20000.000 ML,,,20000.0,ML,40.0,1,True,high
2022-02-04,202202,125764166,1643867677453,99763066.0,122,GOPAL SOAP INDUSTRIES - NEPAL,V SERIES NIKHAR WHITE,V SERIES NIKHAR WHITE/500GM/PPH,50.0,PPH,500GM ,,1643867677453-gopal soap industries - nepal-v series nikhar white.png,RECODING,5,1,50931,118.805115,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,GOPAL SOAP INDUSTRIES - NEPAL,V SERIES,V SERIES NIKHAR WHITE,V SERIES NIKHAR WHITE-PPH 225 GMS,PLPCH,225.000 GM,,,225.0,GM,0.0,0,False,rejected
2022-02-05,202202,111361128,1643867858002,99762522.0,123,MAHASHAKTI SOAP & CHEM.- NEPAL,MAHASHAKTI,MAHASHAKTI/200/GM/PPH,40.0,PPH,200 GM,,1643867858002-mahashakti soap - chem-- nepal-mahashakti.png,CROSS CODING,2,1,54330,100.455444,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,MAHASHAKTI SOAP & CHEM.- NEPAL,MAYALU,MAYALU BEAUTY SOAP,MAYALU BEAUTY SOAP-JASMINE PPH 12 GM,PLPCH,12.000 GM,,,12.0,GM,0.0,0,False,rejected
2022-02-04,202202,132814383,1643869541374,99763059.0,120,UNITED GLOBAL HERBL PVT LTD-NP,PAPAYA SOAP,PAPAYA/NATURAL SOAP/ GM 50/CBP/RS 50,50.0,CBP,GM 50,,1643869541374-united global herbl pvt ltd-np-papaya soap.png,RECODING,5,1,99763059,100.00292,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,UNITED GLOBAL HERBL PVT LTD-NP,NATURAL,NATURAL PAPAYA,NATURAL PAPAYA-OIL CONTROL CBP 50 GM,CDBOX,50.000 GM,,,50.0,GM,50.0,1,True,high
2022-02-04,202202,123877049,1643870754024,99763065.0,122,SUPER TATA SOAP & CHEMICAL-NP,SAFA 250,SAFA\250\GM,20.0,PPH,250GM,New SKU,1643870754024-super tata soap - chemical-np-safa 250.png,RECODING,5,1,99763065,96.32753,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,SUPER TATA SOAP & CHEMICAL-NP,SAFA,SAFA,SAFA-DETERGENT POWDER PPH 225 GM,PLPCH,225.000 GM,,,225.0,GM,20.0,1,True,high
2022-02-04,202202,128969547,1643871142453,99763055.0,111,KANIKA IMPETUS-INDIA,POFIE,POFIE JASMINE \500ML\PBT\PERFUME OIL,280.0,PBT,500ML,,1643871142453-kanika impetus-india-pofie.png,RECODING,5,1,99763055,81.541534,111,HAIR OIL-NP,HAIR OIL,COCONUT OIL,KANIKA IMPETUS-INDIA,POFIE,POFIE,POFIE-JASMINE COCONUT PBT 500 ML,PLBOT,500.000 ML,,,500.0,ML,280.0,1,True,high
2022-02-04,202202,128969547,1643871464124,99763054.0,111,B N COSMETICS - INDIA,ALPANA DELUXE AMLA,ALPANA DELUX\200ML\PBT\AMLA ALMONDS,96.0,PBT,200ML,,1643871464124-b n cosmetics - india-alpana deluxe amla.png,RECODING,5,1,90818294,118.17634,111,HAIR OIL-NP,HAIR OIL,NON COCONUT OIL,B N COSMETICS - INDIA,ALPANA,ALPANA DELUXE AMLA,ALPANA DELUXE AMLA-PBT 90 ML,PLBOT,90.000 ML,,,90.0,ML,0.0,0,False,rejected
2022-02-04,202202,132905486,1643872563468,99763057.0,118,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN MANIA,MANIA APPE ,25.0,TPK,200 ML,,1643872563468-hygen packs nepal pvt ltd-nepal-hygen mania.png,RECODING,5,1,99763057,107.27522,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,HYGEN PACKS NEPAL PVT LTD-NEPAL,MANIA,MANIA APPE,APPLE TPK 200 ML,TPK,200.000 ML,APPLE,,200.0,ML,25.0,1,True,high
2022-02-04,202202,132971509,1643873048381,99763053.0,109,ASIAN DISTRIBUTORS PVT.LTD NEPAL,GLUCON - D,GLUCON-D/REGULAR/GM 500/PCN/RS 175,175.0,PCN,GM 500,New SKU,1643873048381-asian distributors pvt-ltd nepal-glucon - d.png,RECODING,5,1,99763936,169.12465,109,GLUCOSE POWDER-NP,GLUCOSE POWDER,GLUCOSE POWDER,D.H.P INDUSTRIES-NEPAL,D.H.P,D.H.P GLUCOSE-D,D.H.P GLUCOSE-D-PCN 500 GM,PLJAR,500.000 GM,,,500.0,GM,185.0,0,False,rejected
2022-02-04,202202,131065174,1643873641814,99763064.0,122,RSPL LTD-INDIA,GHADI,GHADI\120GM\PPH\MAHASHAKTISHALI ,16.0,PPH,120GM,,1643873641814-rspl ltd-india-ghadi.png,RECODING,5,1,99763064,157.60172,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,RSPL LTD-INDIA,GHADI,GHADI,GHADI-PPH 120 GMS,PLPCH,120.000 GM,,,120.0,GM,16.0,1,True,high
2022-02-04,202202,132971509,1643874356929,99762560.0,112,TAURUS PACKAGING PVT.LTD.INDIA,HORLICKS,HORLICKS/CLASSIC MALT/GM 1000/ PCN/RS 752,752.0,PCN,GM 1000,,1643874356929-taurus packaging pvt-ltd-india-horlicks.png,CROSS CODING,2,1,91424857,170.12793,112,HEALTH FOOD DRINKS-NP,HEALTH FOOD DRINKS,WHITE,GLAXO SMITHKLINE-INDIA,HORLICKS,HORLICKS,HORLICKS-CLASSIC MALT-PCN 1000 GMS+SAVE RS. 54.40,PLJAR,1000.000 GM,,,1000.0,GM,0.0,0,False,rejected
2022-02-05,202202,111771761,1643875702447,99763075.0,132,BRAJESHWORI INDUSTRIES PVT LTD,TENDER TOUCH,TENDER TOUCH/LARGE/5/PCS/PPH,100.0,PPH,LARGE SIZE,,1643875702447-brajeshwori industries pvt ltd-tender touch.png,RECODING,5,1,99763075,199.91156,132,BABY DIAPER-NP,BABY DIAPER,BABY DIAPER,BRAJESHWORI INDUSTRIES-NEPAL,TENDER TOUCH,TENDER TOUCH BABY PULL UP PANTS,TENDER TOUCH BABY PULL UP PANTS-LARGE(L) PPH 5 NOS,PLPCH,5.000 NO,,,5.0,NO,100.0,0,False,rejected
2022-02-04,202201,113396403,1643875899043,99763052.0,106,ASIAN BISCUITS & CONFECTNRY-NP,CENTER BOMB, GOODLIFE CENTER BOMB\3\GM,2.0,PPH,3 GM,,1643875899043-asian biscuits - confectnry-np-center bomb.png,RECODING,5,1,99763052,105.218414,106,CONFECTIONERY-NP,BUBBLE GUMS,BUBBLE GUMS,ASIAN BISCUITS & CONFECTNRY-NP,GOODLIFE,GOODLIFE CENTER BOMB,GOODLIFE CENTER BOMB-MIXED FRUIT PPH 3 GM,PLPCH,3.000 GM,MIXED FRUIT,,3.0,GM,2.0,1,True,high
2022-02-04,202202,132971509,1643877485355,99763067.0,122,JYOTHY LABORATORIES LTD-INDIA,MORE LIGHT,MORE LIGHT/POWER STAN REMOVAL/GM 150/PPH/RS 16,16.0,PPH ,GM 150,New SKU,1643877485355-jyothy laboratories ltd-india-more light.png,RECODING,5,1,99763067,143.40979,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,JYOTHY LABORATORIES LTD-INDIA,MORE LIGHT,MORE LIGHT,MORE LIGHT-PPH 150 GM,PLPCH,150.000 GM,,,150.0,GM,16.0,1,True,high
2022-02-04,202202,132971509,1643877891911,99763062.0,122,SONOCO PRODUCTION PVT. LTD. NEPAL,HARIYO PAT,HARIYO PAT/DETERGENT/GM 200/PPH/RS 20,20.0,PPH ,GM 200,,1643877891911-sonoco production pvt- ltd- nepal-hariyo pat.png,RECODING,5,1,99763062,100.58832,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,SONOCO PRODUCTION-NEPAL,HARIYO PAAT,HARIYO PAAT,HARIYO PAAT-DETERGENT POWDER PPH 200 GM,PLPCH,200.000 GM,,,200.0,GM,20.0,1,True,high
2022-02-05,202202,115069915,1643881404403,99763076.0,123,BABA SOAP INDUSTRIES - NEPAL,MAGIC,MAGIC /95+5/GM/PPH,10.0,PPH,95+5 GM,,1643881404403-baba soap industries - nepal-magic.png,RECODING,5,1,50544,139.58844,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,BABA SOAP INDUSTRIES - NEPAL,MAGIC,MAGIC,MAGIC-PPH 4*170 GM,PLPCH,170.000 GM,,,680.0,GM,0.0,0,False,rejected
2022-02-05,202202,124654335,1643953472939,99763080.0,123,ROHIT CHEMICALS INDIA ,PRAKASH GEO ,PRAKASH GEO/DETERGENT CAKE/140GM/PPH,10.0,PPH,140GM ,,1643953472939-rohit chemicals india -prakash geo .png,RECODING,5,1,99763080,91.93753,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,ROHIT CHEMICALS-INDIA,PRAKASH GEO,PRAKASH GEO,PRAKASH GEO-DETERGENT CAKE PPH 140 GM,PLPCH,140.000 GM,,,140.0,GM,10.0,1,True,high
2022-02-05,202202,124866555,1643958291792,99763068.0,111,PATANJALI AYURVED PVT LTD-NEPAL ,PATANJALI COCONUT OIL,PATANJALI/COCONUT OIL/200ML/PBT,145.0,PBT,200ML,,1643958291792-patanjali ayurved pvt ltd-nepal -patanjali coconut oil.png,RECODING,5,1,99763068,64.41792,111,HAIR OIL-NP,HAIR OIL,COCONUT OIL,PATANJALI AYURVED PVT LTD-NEPAL,PATANJALI,PATANJALI COCONUT OIL,PATANJALI COCONUT OIL-PBT 200 ML,PLBOT,200.000 ML,,,200.0,ML,145.0,1,True,high
2022-02-05,202202,132917511,1643963437709,20121485.0,118,VARUN BEVERAGE  LIMITED-INDIA,MOUNTAIN DEW,MOUNTAN DEW/ML 2250/PBT/RS 152,152.0,PBT,ML 2250,,1643963437709-varun beverage  limited-india-mountain dew.png,CROSS CODING,2,1,20121485,128.30371,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VARUN BEVERAGE -NEPAL,MOUNTAIN DEW,MOUNTAIN DEW,PET 2250 ML,PET,2250.000 ML,LEMON,,2250.0,ML,0.0,1,True,high
2022-02-05,202202,132917511,1643964655242,99763069.0,118,DABUR NEPAL LTD.-NEPAL,REAL BURRST,REAL BURRST/ MANGO/ ML 1000/ TPK/ RS 130,130.0,TPK,ML 1000,,1643964655242-dabur nepal ltd--nepal-real burrst.png,RECODING,5,2,99763069,110.48103,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,DABUR NEPAL LTD.-NEPAL,REAL,REAL BURRST,MANGO TPK 1000 ML,TPK,1000.000 ML,MANGO,,1000.0,ML,130.0,2,True,high
