t_DATE,t_PERIOD,t_AUDITYPE,t_STORECODE,t_DLRCODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_category,m_subcat,m_ssubcat,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp,llm_rank,llm_selected,llm_confidence
2023-02-27,202302,1,116904874,11301010001,1676263133670,99764856,120,UNILEVER NEPAL LTD-NEPAL,LIRIL,LIRIL-LIME RUSH EWP 4*75 GM+SAVE RS 7,145.0,EWP,4*75G,,1676263133670-unilever nepal ltd-nepal-liril#3.png,RECODING,5,2,99764856,127.14869,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,UNILEVER NEPAL LTD-NEPAL,LIRIL,LIRIL,LIRIL-LIME RUSH EWP 4*75 GM+SAV RS. 7,EWRPK,75.000 GM,,,300.0,GM,145.0,2,True,high
2023-02-20,202302,1,116869964,11302010010,1676264599723,99764879,106,SUJAL FOODS PVT LTD-NEPAL,SMART LOLLYPOP,SMART LOLLYPOP LITCHI PCN 1000G,420.0,PCN,1000G,,1676264599723-sujal foods pvt ltd-nepal-smart lollypop#3.png,RECODING,5,1,99764879,83.980286,106,CONFECTIONERY-NP,LOLLIPOPS,LOLLIPOPS,SUJAL FOODS PVT LTD-NEPAL,SMART,SMART LOLLYPOP,SMART LOLLYPOP- LITCHI PCN 1000 GM,PLJAR,1000.000 GM,LYCHEE,,1000.0,GM,420.0,1,True,high
2023-02-20,202302,1,124769721,52202010018,1676265360780,99764869,106,HIMADRI FOOD-NEPAL,PRAN KOKO,PRAN KOKO/MILK LOLLYPOP/900GM/PCN,430.0,PCN,900GM ,,1676265360780-himadri food-nepal-pran koko#3.png,RECODING,5,1,99764869,86.56224,106,CONFECTIONERY-NP,LOLLIPOPS,LOLLIPOPS,HIMADRI FOOD-NEPAL,PRAN,PRAN KOKO,PRAN KOKO-MILK LOLLIPOP PCN 1000 GM,PLJAR,1000.000 GM,MILK,,1000.0,GM,430.0,1,True,high
2023-02-17,202302,1,130403386,52303010011,1676265360780,99764869,106,HIMADRI FOOD-NEPAL,PRAN KOKO,PRAN KOKO/MILK LOLLYPOP/900GM/PCN,430.0,PCN,900GM ,,1676265360780-himadri food-nepal-pran koko#3.png,RECODING,5,1,99764869,86.56224,106,CONFECTIONERY-NP,LOLLIPOPS,LOLLIPOPS,HIMADRI FOOD-NEPAL,PRAN,PRAN KOKO,PRAN KOKO-MILK LOLLIPOP PCN 1000 GM,PLJAR,1000.000 GM,MILK,,1000.0,GM,430.0,1,True,high
2023-02-20,202302,1,128840459,52202010019,1676265360780,1676265360780,106,HIMADRI FOOD-NEPAL,PRAN KOKO,PRAN KOKO/MILK LOLLYPOP/900GM/PCN,0.0,PCN,900GM ,Delete the Item,1676265360780-himadri food-nepal-pran koko#3.png,DELETE THE ITEM,1,1,99764869,87.7856,106,CONFECTIONERY-NP,LOLLIPOPS,LOLLIPOPS,HIMADRI FOOD-NEPAL,PRAN,PRAN KOKO,PRAN KOKO-MILK LOLLIPOP PCN 1000 GM,PLJAR,1000.000 GM,MILK,,1000.0,GM,430.0,1,True,high
2023-02-17,202302,1,130403386,52303010011,1676266727621,99764866,106,DABUR NEPAL LTD.-NEPAL,HAJMOLA CANDY ,HAJMOLA CANDY/KHATTI MEETHI/550GM/PCN,160.0,PCN,550GM ,,1676266727621-dabur nepal ltd--nepal-hajmola candy #3.png,RECODING,5,1,99764866,76.068634,106,CONFECTIONERY-NP,DIGESTIVE CANDIES,DIGESTIVE CANDIES,DABUR NEPAL LTD.-NEPAL,DABUR,DABUR HAJMOLA CANDY,DABUR HAJMOLA CANDY-KHATTI METTHI PCN 550 GM,PLJAR,550.000 GM,KHATTI MITTHI,,550.0,GM,160.0,1,True,high
2023-02-17,202302,1,130403386,52303010011,1676267563190,99764894,132,HEALTH & HYGIENE PRODUCT-NP,BABA'S NAPPY,BABA'S NAPPY SUPER DRY PANTS/LARGE/4 PANTS/PPH,100.0,PPH,5 PANTS,,1676267563190-health - hygiene product-np-baba-s nappy#3.png,RECODING,5,3,99764894,78.127304,132,BABY DIAPER-NP,BABY DIAPER,BABY DIAPER,HEALTH & HYGIENE PRODUCT-NP,BABA'S NAPPY,BABA'S NAPPY,BABA'S NAPPY-SUPER DRY BABY PANTS LARGE(L) PPH 4 NOS,PLPCH,4.000 NO,,,4.0,NO,100.0,3,True,high
2023-02-17,202302,1,123325776,12303010017,1676283051388,99764871,106,LOTTE INDIA CORPORATION LTD-INDIA,LOTTE COCONUT PUNCH,LOTTE COCONUT PUNCH PCN 798GM,500.0,PCN,798GM,,1676283051388-lotte india corporation ltd-india-lotte coconut punch#3.png,RECODING,5,1,99764871,92.314735,106,CONFECTIONERY-NP,TOFFEES,TOFFEES,LOTTE INDIA-INDIA,LOTTE,LOTTE COCONUT PUNCH,LOTTE COCONUT PUNCH-PCN 760 GM+38 GM FREE,PLJAR,760.000 GM,COCONUT,,798.0,GM,500.0,1,True,high
2023-02-17,202302,1,124302976,21301010060,1676349312688,99764867,106,DOKES PRODUCTS ( INDIA)LTD,BAKEMATE SMILEY POP,BAKEMATE SMILEY LYCHEE  POP\800\GM,800.0,PCN,800 GM,New SKU,1676349312688-dokes products - india-ltd-bakemate smiley pop#3.png,RECODING,5,1,99764867,113.57286,106,CONFECTIONERY-NP,LOLLIPOPS,LOLLIPOPS,DUKES PRODUCTS-INDIA,BAKEMATE,BAKEMATE SMILEY POP,BAKEMATE SMILEY POP-LYCHEE LOLLIPOP PCN 800 GM,PLJAR,800.000 GM,LYCHEE,,800.0,GM,500.0,1,True,high
2023-02-17,202302,1,124683707,52202010017,1676352358042,99764897,130,PAHUPATI SEOHUNG LTD- INDIA,ROMANTIC,ROMANTIC DOTTED CONDOM/3PCS/CBP,48.0,CBP,3PCS,,1676352358042-pahupati seohung ltd- india-romantic#3.png,RECODING,5,1,99764897,83.45447,130,CONDOM-NP,CONDOM,CONDOM,PAHUPATI SEOHUNG LTD- INDIA,ROMANTIC,ROMANTIC,ROMANTIC-PREMIUM EXTRA DOTTED CHOCOLATE CBP 3 NO,CDBOX,3.000 NO,,,3.0,NO,48.0,1,True,high
2023-02-17,202302,1,124683707,52202010017,1676353113319,99764885,120,UNILEVER NEPAL LTD-NEPAL,LIFEBUOY TOTAL PROTECT ,LIFE BUOY TOTAL PROTECT/ACTIV SILVER FORMULA/100GM/EWP,45.0,EWP,100GM ,,1676353113319-unilever nepal ltd-nepal-lifebuoy total protect #3.png,RECODING,5,1,99764401,119.953674,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,UNILEVER NEPAL LTD-NEPAL,LIFE BUOY,LIFE BUOY TOTAL PROTECT,LIFE BUOY TOTAL PROTECT-ACTIV SILVER EWP 43 GM,EWRPK,43.000 GM,,,43.0,GM,18.0,0,False,rejected
2023-02-20,202302,1,124866555,52202010020,1676353113319,99764885,120,UNILEVER NEPAL LTD-NEPAL,LIFEBUOY TOTAL PROTECT ,LIFE BUOY TOTAL PROTECT/ACTIV SILVER FORMULA/100GM/EWP,40.0,EWP,100GM ,,1676353113319-unilever nepal ltd-nepal-lifebuoy total protect #3.png,RECODING,5,1,99764401,120.17854,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,UNILEVER NEPAL LTD-NEPAL,LIFE BUOY,LIFE BUOY TOTAL PROTECT,LIFE BUOY TOTAL PROTECT-ACTIV SILVER EWP 43 GM,EWRPK,43.000 GM,,,43.0,GM,18.0,0,False,rejected
2023-02-20,202302,1,126253338,52202010025,1676353113319,99764885,120,UNILEVER NEPAL LTD-NEPAL,LIFEBUOY TOTAL PROTECT ,LIFE BUOY TOTAL PROTECT/ACTIV SILVER FORMULA/100GM/EWP,40.0,EWP,100GM ,,1676353113319-unilever nepal ltd-nepal-lifebuoy total protect #3.png,RECODING,5,1,99764401,120.17854,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,UNILEVER NEPAL LTD-NEPAL,LIFE BUOY,LIFE BUOY TOTAL PROTECT,LIFE BUOY TOTAL PROTECT-ACTIV SILVER EWP 43 GM,EWRPK,43.000 GM,,,43.0,GM,18.0,0,False,rejected
2023-02-17,202302,1,124683707,52202010017,1676354204538,99764891,123,DINESH SOAP & HOUSEHOLD-NPL,SHILPA GOLD,SHILPA GOLD/LEMON & ASH POWER/400GM/PCN/FREE SCRUB ,65.0,PCN,400GM ,,1676354204538-dinesh soap - household-npl-shilpa gold#3.png,RECODING,5,1,99764891,113.6202,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,DISHWASH BAR,DINESH SOAP & HOUSEHOLD-NPL,SHILPA GOLD,SHILPA GOLD,SHILPA GOLD-LEMON & ASH POWER PCN 400 GM+FREE SCRUBBER,PLJAR,400.000 GM,,,400.0,GM,65.0,1,True,high
2023-02-17,202302,1,124918061,21209010001,1676356587044,99764881,116,MAGNA MAX PVT. LTD. - NEPAL,WHISPAD SUPER ULTRA,WHISPAD/SUPER ULTRA/XL WINGS 6 PADS,75.0,PPH,XL,,1676356587044-magna max pvt- ltd- - nepal-whispad super ultra#3.png,RECODING,5,1,99764881,132.57413,116,SANITARY NAPKIN-NP,SANITARY NAPKIN,SANITARY NAPKIN,MAGNA MAX PVT. LTD. - NEPAL,FEME,FEME WHISPAD,FEME WHISPAD-SUPER ULTRA XL WINGS PPH 6 NO,PLPCH,6.000 NO,,,6.0,NO,75.0,0,False,rejected
2023-02-17,202302,2,130675914,31101020077,1676367966061,99764884,134,DABUR INDIA LTD.- INDIA,TPK JUICE,REAL FRUIT POWER GRAPE,280.0,TPK,1000 ML,,1676367966061-dabur india ltd-- india-tpk juice#3.png,RECODING,5,1,99764884,94.42503,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,DABUR INDIA LTD.- INDIA,REAL,REAL FRUIT POWER,GRAPE TPK 1000 ML,TPK,1000.000 ML,GRAPE,,1000.0,ML,280.0,1,True,high
2023-02-17,202302,1,124329527,21301010043,1676438822114,99764880,110,HABIB HENNA,KALA-KOLA HENNA,KALA-KOLA RED HENA\100GM,60.0,PPH,100GM,,1676438822114-habib henna-kala-kola henna#3.png,RECODING,5,1,99764880,175.3963,110,HAIR DYES-NP,MEHENDI/HEENA,MEHENDI/HEENA,HABIB HENNAS-INDIA,KALA-KOLA,KALA-KOLA RED HENNA,KALA-KOLA RED HENNA-PPH 100 GM,PLPCH,100.000 GM,,RED,100.0,GM,60.0,1,True,high
2023-02-17,202302,1,124329527,21301010043,1676440606994,99764923,106,PERFETTI VAN MELLE-INDIA,CENTER FRUIT STRABERRY,CENTER FRUIT STRABERRY\555\GM,462.0,PCN,555GM,New SKU,1676440606994-perfetti van melle-india-center fruit straberry#3.png,RECODING,5,1,99764489,161.57462,106,CONFECTIONERY-NP,BUBBLE GUMS,BUBBLE GUMS,PERFETTI VAN MELLE-INDIA,CENTER FRUIT,CENTER FRUIT,CENTER FRUIT- STRAWBERRY PCN 450 GM,PLJAR,450.000 GM,STRAWBERRY,,450.0,GM,240.0,0,False,rejected
2023-02-17,202302,2,123451447,31101020071,1676441919976,99764883,134,TRIVENI FOOD & BEVERAGE-NP,CAN JUICE,POWER PUNCH ENERGY DRINKS,120.0,CAN,330 ML,,1676441919976-triveni food - beverage-np-can juice#3.png,RECODING,5,1,99764883,63.8636,118,SOFT DRINKS-NP,SOFT DRINKS,ENERGY DRINK,TRIVENI FOOD & BEVERAGE-NP,POWER PUNCH,POWER PUNCH,CAN 330 ML,CAN,330.000 ML,,,330.0,ML,120.0,1,True,high
2023-02-17,202302,1,127031725,22101010021,1676445566168,99764890,123,MAKALU SOAP-NEPAL,LAHAR,LAHAR\100GM\PPH\WASHING SOAP ,20.0,PPH,100GM,,1676445566168-makalu soap-nepal-lahar#3.png,RECODING,5,1,52980,89.34618,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,MAKALU SOAP-NEPAL,LAHAR,LAHAR,LAHAR-PPH 275 GM,PLPCH,275.000 GM,,,275.0,GM,0.0,0,False,rejected
2023-02-20,202302,1,109994638,21101010250,1676455073355,1676455073355,132,YYY,GG,HHHH,,YU,GJ,,,DELETE THE ITEM,1,1,99764163,289.3521,125,KHAINI,KHAINI,KHAINI,KUBER LABORATORIES GHARELU UDHYOG,P.P. CHHAP,P.P. CHHAP,13G KHAINI,PLAST,13G,REGULAR,,13.0,GM,15.0,0,False,rejected
2023-02-20,202302,1,126240640,21301010051,1676525723604,99764888,121,COLGATE PALMOLIVE- NEPAL,COLGATE MAX FRESH RED GEL,COLGATE MAX FRESH RED GEL \35+7\GM,30.0,TEBE,35+7 GM,New SKU,1676525723604-colgate palmolive- nepal-colgate max fresh red gel#3.png,RECODING,5,1,54904,102.81081,121,TOOTH PASTE-NP,TOOTH PASTE,GEL,COLGATE PALMOLIVE- NEPAL,COLGATE,COLGATE MAX FRESH GEL,COLGATE MAX FRESH GEL-REDCLNG CRYS TUB 20GM+15% EX[3G],TUBE,20.000 GM,,,23.0,GM,0.0,0,False,rejected
2023-02-17,202302,1,126777247,52202010023,1676526680636,99764889,123,KWALITY CHEM PVT LTD-NEPAL,PUREX ,PUREX NEEM/200GM/PPH,50.0,PPH,200GM ,,1676526680636-kwality chem pvt ltd-nepal-purex #3.png,RECODING,5,1,47735,181.39746,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,KWALITY CHEM PVT LTD-NEPAL,GIV,GIV,GIV-EXCOTC BEAUTY DEO SOAP JASMNE PPH 35 GM,PLPCH,35.000 GM,,,35.0,GM,0.0,0,False,rejected
2023-02-17,202302,1,115344289,21101010265,1676527403246,99764868,106,D-SWAG INDUSTRIES LTD-INDIA,BAKE MATE CAFE TOWN,BAKE MATE CAFE TOWN /,450.0,PCN ,704 GM / 220 PCS ,,1676527403246-d-swag industries ltd-india-bake mate cafe town#3.png,RECODING,5,1,99764868,120.40575,106,CONFECTIONERY-NP,HARD BOILED CANDIES,HARD BOILED CANDIES,D-SWAG INDUSTRIES LTD-INDIA,BAKEMATE,BAKEMATE CAFÉ TOWN,BAKEMATE CAFÉ TOWN-COFFEE PCN 704 GM,PLJAR,704.000 GM,COFFEE,,704.0,GM,450.0,1,True,high
2023-02-17,202302,1,111846710,21102010053,1676528744751,99764870,106,LOTTE INDIA-INDIA,LOTTE LOLLIES,LOTTE LOLLIES/BLUE BERRY+STRAWBERRY FLAVOUR,480.0,PCN,700 GM(10GMÃ—70),,1676528744751-lotte india-india-lotte lollies#3.png,RECODING,5,1,99764870,94.88042,106,CONFECTIONERY-NP,LOLLIPOPS,LOLLIPOPS,LOTTE INDIA-INDIA,LOTTE,LOTTE LOLLIES,LOTTE LOLLIES-STRAWBERRY&BLUEBERRY PCN 600 GM+100 GM,PLJAR,600.000 GM,ASSORTED,,700.0,GM,480.0,1,True,high
2023-02-17,202302,1,121565189,31101010070,1676532517997,99764874,106,PERFECT FOODS PVT LTD-NEPAL,CANDY BEE,CANDY BEE HAJMOLA PCN 720GM,1.0,PCN,720GM,,1676532517997-perfect foods pvt ltd-nepal-candy bee#3.png,RECODING,5,1,99764874,78.673096,106,CONFECTIONERY-NP,DIGESTIVE CANDIES,DIGESTIVE CANDIES,PERFECT FOODS PVT LTD-NEPAL,CANDY BEE,CANDY BEE HAJMOLA,CANDY BEE HAJMOLA-PCN 720 GM,PLJAR,720.000 GM,UNSPECIFIED,,720.0,GM,250.0,1,True,high
2023-02-20,202302,1,124769721,52202010018,1676623997907,99764878,106,SUJAL FOODS PVT LTD-NEPAL,CANDY MAN,CANDY MAN/MANGO NECTAR/600GM/PCN,170.0,PCN,600GM ,,1676623997907-sujal foods pvt ltd-nepal-candy man#3.png,RECODING,5,1,99764878,91.40874,106,CONFECTIONERY-NP,HARD BOILED CANDIES,HARD BOILED CANDIES,SUJAL FOODS PVT LTD-NEPAL,CANDY MAN,CANDY MAN,CANDY MAN- MANGO NECTAR PCN 600 GM,PLJAR,600.000 GM,MANGO,,600.0,GM,170.0,1,True,high
2023-02-20,202302,1,130609425,22101010017,1676782389307,99764873,106,MAHALAXMI PRODUCTS-INDIA,A-1 FRESH GUM,A-1 FRESH GUM\425GM\PCN\STRAWBERRY ,240.0,PCN,425GM,,1676782389307-mahalaxmi products-india-a-1 fresh gum#3.png,RECODING,5,1,99764873,62.117733,106,CONFECTIONERY-NP,CHEWING GUMS,CHEWING GUMS,MAHALAXMI PRODUCTS-INDIA,A-1,A-1 FRESH GUM,A-1 FRESH GUM-STRAWBERRY PCN 425 GM,PLJAR,425.000 GM,STRAWBERRY,,425.0,GM,240.0,1,True,high
2023-02-25,202302,1,232113810217,23211010002,1676782389307,99764873,106,MAHALAXMI PRODUCTS-INDIA,A-1 FRESH GUM,A-1 FRESH GUM\425GM\PCN\STRAWBERRY ,0.0,PCN,425GM,,1676782389307-mahalaxmi products-india-a-1 fresh gum#3.png,RECODING,5,1,99764873,62.65455,106,CONFECTIONERY-NP,CHEWING GUMS,CHEWING GUMS,MAHALAXMI PRODUCTS-INDIA,A-1,A-1 FRESH GUM,A-1 FRESH GUM-STRAWBERRY PCN 425 GM,PLJAR,425.000 GM,STRAWBERRY,,425.0,GM,240.0,1,True,high
2023-02-20,202302,1,130609425,22101010017,1676784722000,99764895,132,NOBEL HYGIENE PVT LTD-INDIA,SNNUGGY,SNUGGY\10NOS\PPH\2S,140.0,PPH,10NOS,,1676784722000-nobel hygiene pvt ltd-india-snnuggy#3.png,RECODING,5,1,99764895,156.1268,132,BABY DIAPER-NP,BABY DIAPER,BABY DIAPER,NOBEL HYGIENE PVT LTD-INDIA,SNUGGY,SNUGGY DIAPER PANTS,SNUGGY DIAPER PANTS-SMALL(S) PPH 10 NOS,PLPCH,10.000 NO,,,10.0,NO,140.0,1,True,high
2023-02-20,202302,1,128840459,52202010019,1676786204434,99764886,120,RECKITT BENCKISER - INDIA,DETTOL ALOEVERA,DETTOL/ALOE VERA/100GM/EWP/SAVE RS 8,80.0,EWP,100GM ,,1676786204434-reckitt benckiser - india-dettol aloevera#3.png,RECODING,5,1,99764886,106.57848,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,RECKITT BENCKISER - INDIA,DETTOL,DETTOL ALOEVERA,DETTOL ALOEVERA-EWP 100 GM+SAVE RS.7,EWRPK,100.000 GM,,,100.0,GM,80.0,1,True,high
2023-02-20,202302,1,126806790,31101010061,1676786473720,99764894,132,HEALTH & HYGIENE PRODUCT-NP,BABA'S NAPPY,BABA'S NAPPY-SUPER DRY BABY PANTS LARGE 4 NOS,100.0,PPH,4 NOS,,1676786473720-health - hygiene product-np-baba-s nappy#3.png,RECODING,5,2,99764894,48.97784,132,BABY DIAPER-NP,BABY DIAPER,BABY DIAPER,HEALTH & HYGIENE PRODUCT-NP,BABA'S NAPPY,BABA'S NAPPY,BABA'S NAPPY-SUPER DRY BABY PANTS LARGE(L) PPH 4 NOS,PLPCH,4.000 NO,,,4.0,NO,100.0,2,True,high
2023-02-20,202302,1,128840459,52202010019,1676786993549,99764887,120,RECKITT BENCKISER - INDIA,DETTOL ORIGINAL,DETTOL ORIGINAL/750ML/PPH,160.0,PPH,750M L,,1676786993549-reckitt benckiser - india-dettol original#3.png,RECODING,5,2,99764887,104.23396,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,RECKITT BENCKISER - INDIA,DETTOL,DETTOL ORIGINAL,DETTOL ORIGINAL-PPH 750 ML,PLPCH,750.000 ML,,,750.0,ML,160.0,2,True,high
2023-02-20,202302,1,126806790,31101010061,1676789034118,99764882,117,PROCTER & GAMBLE - INDIA,HEAD & SHOULDER ANTIDANDRUFF,HEAD & SHOULDER ANTIDANDRUFF-NEEM PPH 5ML ,3.0,PPH,5 ML,,1676789034118-procter - gamble - india-head - shoulder antidandruff#3.png,RECODING,5,1,99764882,70.82683,117,SHAMPOO-NP,SHAMPOO,SACHET,PROCTER & GAMBLE - INDIA,HEAD & SHOULDER,HEAD & SHOULDER ANTIDANDRUFF,HEAD & SHOULDER ANTIDANDRUFF-NEEM SCT 5 ML,PLSCH,5.000 ML,,,5.0,ML,3.0,1,True,high
2023-02-20,202302,1,128840459,52202010019,1676790389776,99764855,106,SUJAL FOODS PVT LTD-NEPAL,SUJAL ECLAIRS,SUJAL ECLAIRS/MILK CHOCOLATE/320GM/PPH,150.0,PPH,320GM,,1676790389776-sujal foods pvt ltd-nepal-sujal eclairs#3.png,RECODING,5,1,99764855,67.39496,106,CONFECTIONERY-NP,ECLAIRS,ECLAIRS,SUJAL FOODS PVT LTD-NEPAL,SUJAL,SUJAL ECLAIRS,SUJAL ECLAIRS- MILK CHOCOLATE PPH 320 GM,PLPCH,320.000 GM,MILK CHOCOLATE,,320.0,GM,130.0,1,True,high
2023-02-20,202302,2,112331058,21102020041,1676790864460,99764925,118,VARUN BEVERAGE -NEPAL,MOUNTAIN DEW,MOUNTAIN DEW/FREE STING,260.0,PBT,2250,,1676790864460-varun beverage -nepal-mountain dew#3.png,RECODING,5,1,99764925,88.77153,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VARUN BEVERAGE -NEPAL,MOUNTAIN DEW,MOUNTAIN DEW,MOUNTAIN DEW PET 2250 ML+250 ML STING FREE,PET,2250.000 ML,LEMON,,2250.0,ML,260.0,1,True,high
2023-02-25,202302,2,130143407,21401020029,1676790864460,99764925,118,VARUN BEVERAGE -NEPAL,MOUNTAIN DEW,MOUNTAIN DEW/FREE STING,260.0,PBT,2250,,1676790864460-varun beverage -nepal-mountain dew#3.png,RECODING,5,1,99764925,88.77153,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VARUN BEVERAGE -NEPAL,MOUNTAIN DEW,MOUNTAIN DEW,MOUNTAIN DEW PET 2250 ML+250 ML STING FREE,PET,2250.000 ML,LEMON,,2250.0,ML,260.0,1,True,high
2023-02-20,202302,1,121609101,31101010067,1676793482589,99764892,123,DINESH SOAP & HOUSEHOLD-NPL,DINESH,DINESH-PREMIUM LAUNDRY SOAP PPH 800GM,200.0,PPH,800GM,,1676793482589-dinesh soap - household-npl-dinesh#3.png,RECODING,5,1,99762676,83.518814,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,DINESH SOAP & HOUSEHOLD-NPL,DINESH,DINESH 3IN1,DINESH 3IN1-PPH 200 GM,PLPCH,200.000 GM,,,200.0,GM,20.0,0,False,rejected
2023-02-20,202302,1,121609101,31101010067,1676794233802,99764876,106,SUJAL FOODS PVT LTD-NEPAL,SUJAL BUBBLY BUBBLE GUM,SUJAL BUBBLY BUBBLE GUM-MINT PCN 480GM ,300.0,PCN,480GM ,,1676794233802-sujal foods pvt ltd-nepal-sujal bubbly bubble gum#3.png,RECODING,5,1,99764876,65.095406,106,CONFECTIONERY-NP,BUBBLE GUMS,BUBBLE GUMS,SUJAL FOODS PVT LTD-NEPAL,SUJAL,SUJAL BUBBLY BUBBLE GUM,SUJAL BUBBLY BUBBLE GUM-MINT PCN 480 GM,PLJAR,480.000 GM,MINT,,480.0,GM,300.0,1,True,high
2023-02-23,202302,1,124618740,31101010058,1676794233802,99764876,106,SUJAL FOODS PVT LTD-NEPAL,SUJAL BUBBLY BUBBLE GUM,SUJAL BUBBLY BUBBLE GUM-MINT PCN 480GM ,300.0,PCN,480GM ,,1676794233802-sujal foods pvt ltd-nepal-sujal bubbly bubble gum#3.png,RECODING,5,1,99764876,65.095406,106,CONFECTIONERY-NP,BUBBLE GUMS,BUBBLE GUMS,SUJAL FOODS PVT LTD-NEPAL,SUJAL,SUJAL BUBBLY BUBBLE GUM,SUJAL BUBBLY BUBBLE GUM-MINT PCN 480 GM,PLJAR,480.000 GM,MINT,,480.0,GM,300.0,1,True,high
2023-02-20,202302,1,121836859,12303010046,1676794783259,99764877,106,SUJAL FOODS PVT LTD-NEPAL,SUJAL CENTER FRESH,SUJAL CENTER FRESH- MINT PCN 640GM,165.0,PCN,640GM,,1676794783259-sujal foods pvt ltd-nepal-sujal center fresh#3.png,RECODING,5,1,99764877,101.76442,106,CONFECTIONERY-NP,HARD BOILED CANDIES,HARD BOILED CANDIES,SUJAL FOODS PVT LTD-NEPAL,SUJAL,SUJAL CENTER FRESH,SUJAL CENTER FRESH- MINT PCN 640 GM,PLJAR,640.000 GM,MINT,,640.0,GM,165.0,1,True,high
2023-02-20,202302,1,121609101,31101010067,1676794961290,99764924,106,PERFETTI VAN MELLE-INDIA,CENTER FRESH,CENTER FRESH-SPEARMINT PCN 420GM,350.0,PCN,420GM ,,1676794961290-perfetti van melle-india-center fresh#3.png,RECODING,5,1,99764605,117.24785,106,CONFECTIONERY-NP,CHEWING GUMS,CHEWING GUMS,PERFETTI VAN MELLE-INDIA,CENTER FRESH,CENTER FRESH,CENTER FRESH- SPEARMINT PCN 420 GM,PLJAR,420.000 GM,SPEARMINT,,420.0,GM,350.0,1,True,high
2023-02-21,202302,1,132206225,32202010004,1676797870749,99764896,132,JASMINE HYGIENIC - NEPAL,SOFT & DRY,SOFT & DRY-PREMIUM PANTS (XL) 4 NOS ,100.0,NOS,4 NOS,,1676797870749-jasmine hygienic - nepal-soft - dry#3.png,RECODING,5,1,99764896,110.522,132,BABY DIAPER-NP,BABY DIAPER,BABY DIAPER,JASMINE HYGIENIC - NEPAL,SOFT & DRY,SOFT & DRY,SOFT & DRY-PREMIUM PANTS EXTRA LARGE (XL) PPH 4 NOS,PLPCH,4.000 NO,,,4.0,NO,100.0,1,True,high
2023-02-20,202302,1,124902886,52202010027,1676804103817,99764893,123,FLEX CHEMICAL INDUSTRIES INDIA,TAJ ADVANCED ,TAJ ADVANCED/DISHWASH BAR/220GM+60GM/PPH/,16.0,PPH,220GM+60GM,,1676804103817-flex chemical industries india-taj advanced #3.png,RECODING,5,1,99764893,106.74752,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,DISHWASH BAR,FLEX CHEMICAL INDUSTRIES-INDIA,TAJ,TAJ,TAJ-ADVANCED DISHWASH BAR PPH 220 GM+60 GM FREE,PLPCH,220.000 GM,,,280.0,GM,16.0,1,True,high
2023-02-23,202302,1,125082844,21301010061,1676869800322,99764689,106,D-SWAG INDUSTRIES LTD-INDIA,BAKE MATE CAFE TOWN,BAKE MATE CAFE TOWN \700\GM,400.0,PCN,700 GM,New SKU,1676869800322-d-swag industries ltd-india-bake mate cafe town#3.png,CROSS CODING,2,1,99764689,117.15103,106,CONFECTIONERY-NP,HARD BOILED CANDIES,HARD BOILED CANDIES,D-SWAG INDUSTRIES LTD-INDIA,BAKEMATE,BAKEMATE CAFÉ TOWN,BAKEMATE CAFÉ TOWN-COFFEE PCN 700 GM,PLJAR,700.000 GM,COFFEE,,700.0,GM,450.0,1,True,high
2023-02-21,202302,1,110974232,21102010055,1676875794659,99764875,106,PERFETTI VAN MELLE-INDIA,CENTER FRESH,CENTER FRESH/SPEARMINT,336.0,PCN,630 GM/210Ã—3GM,,1676875794659-perfetti van melle-india-center fresh#3.png,RECODING,5,1,99764875,122.75212,106,CONFECTIONERY-NP,CHEWING GUMS,CHEWING GUMS,PERFETTI VAN MELLE-INDIA,CENTER FRESH,CENTER FRESH,CENTER FRESH- SPEARMINT PCN 630 GM,PLJAR,630.000 GM,SPEARMINT,,630.0,GM,336.0,1,True,high
