t_DATE,t_PERIOD,t_AUDITYPE,t_STORECODE,t_DLRCODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_category,m_subcat,m_ssubcat,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp,llm_rank,llm_selected,llm_confidence
2023-01-20,202301,1,130971813,22101010016,1674106190167,99764774.0,106,PERFETTI VAN MELLE-INDIA,HAPPYDENT WAVE,HAPPYDENT WAVE\409.5GM\PCN JAR\ORANGE FLAVOUR ,487.5,PCN JAR,409.5GM,,1674106190167-perfetti van melle-india-happydent wave#3.png,RECODING,5,1,99764774,123.574196,106,CONFECTIONERY-NP,CHEWING GUMS,CHEWING GUMS,PERFETTI VAN MELLE-INDIA,HAPPYDENT,HAPPYDENT WAVE,HAPPYDENT WAVE- ORANGE PCN 409.5 GM,PLJAR,409.500 GM,ORANGE,,409.5,GM,487.5,1,True,high
2023-01-20,202301,1,130971813,22101010016,1674106571441,99764773.0,106,PERFETTI VAN MELLE-INDIA,ALPENLIEBE JUICYFILLS,ALPENLIEBE JUICYFILLS\570FM\PCN JAR\MANGO FLAVOUR ,375.0,PCN JAR,150GM,,1674106571441-perfetti van melle-india-alpenliebe juicyfills#3.png,RECODING,5,2,99764773,139.41096,106,CONFECTIONERY-NP,HARD BOILED CANDIES,HARD BOILED CANDIES,PERFETTI VAN MELLE-INDIA,ALPENLIEBE,ALPENLIEBE JUICYFILLS,ALPENLIEBE JUICYFILLS-ORANGE&MANGO PCN 570 GM,PLJAR,570.000 GM,ASSORTED,,570.0,GM,375.0,2,True,high
2023-01-20,202301,2,113383396,21102020059,1674112527027,99764780.0,134,SINGAPORE BEVERAGE-NEPAL,FRUIT GEMS,FRUIT GEMS/KIWI,140.0,PPH,320 ML,,1674112527027-singapore beverage-nepal-fruit gems#3.png,RECODING,5,1,99764780,103.31247,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,SINGAPORE BEVERAGE-NEPAL,FRUIT GEMS,FRUIT GEMS,KIWI PET 320 ML,PET,320.000 ML,KIWI,,320.0,ML,140.0,1,True,high
2023-01-20,202301,2,113383396,21102020059,1674112834901,99764781.0,134,SINGAPORE BEVERAGE-NEPAL,FRUIT GEMS,FRUIT GEMS/STRAWBERRY,140.0,140,320 ML,,1674112834901-singapore beverage-nepal-fruit gems#3.png,RECODING,5,1,99764781,110.24993,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,SINGAPORE BEVERAGE-NEPAL,FRUIT GEMS,FRUIT GEMS,STRAWBERRY PET 320 ML,PET,320.000 ML,STRAWBERRY,,320.0,ML,140.0,1,True,high
2023-01-20,202301,1,124683707,52202010017,1674114152112,99764772.0,106,HIMADRI FOOD-NEPAL,PRAN BUBBLE GUM,PRAN BUBBLE GUM/375GM/PCN,120.0,PCN,375GM,,1674114152112-himadri food-nepal-pran bubble gum#3.png,RECODING,5,1,99764772,83.1732,106,CONFECTIONERY-NP,BUBBLE GUMS,BUBBLE GUMS,HIMADRI FOOD-NEPAL,PRAN,PRAN BUBBLE GUM,PRAN BUBBLE GUM-ASSORTED PCN 375 GM,PLJAR,375.000 GM,ASSORTED,,375.0,GM,150.0,1,True,high
2023-01-20,202301,1,124683707,52202010017,1674114559476,99764776.0,106,PERFETTI VAN MELLE-INDIA,ALPENLIEBE JUZT JELLY,ALPENLIEBE JUZT JELLY/GUAVA/518GM/PCN,350.0,PCN,518GM,,1674114559476-perfetti van melle-india-alpenliebe juzt jelly#3.png,RECODING,5,1,99764776,112.29338,106,CONFECTIONERY-NP,JELLY CUBES,JELLY CUBES,PERFETTI VAN MELLE-INDIA,ALPENLIEBE,ALPENLIEBE JUZT JELLY,ALPENLIEBE JUZT JELLY-GUAVA PCN 518 GM,PLJAR,518.000 GM,GUAVA,,518.0,GM,350.0,1,True,high
2023-01-20,202301,1,124683707,52202010017,1674115114376,99764775.0,106,PERFETTI VAN MELLE-INDIA,CENTER FRUIT,CENTER FRUIT/WATERMELON/420GM/PCN,350.0,PCN,420GM,,1674115114376-perfetti van melle-india-center fruit#3.png,RECODING,5,2,99764775,131.84966,106,CONFECTIONERY-NP,BUBBLE GUMS,BUBBLE GUMS,PERFETTI VAN MELLE-INDIA,CENTER FRUIT,CENTER FRUIT,CENTER FRUIT- WATER MELON PCN 420 GM,PLJAR,420.000 GM,WATER MELON,,420.0,GM,350.0,2,True,high
2023-01-20,202301,1,123492101,12303010043,1674115586560,99764777.0,122,KRISHNA CLEARING PRODUCT NEPAL,PUSHPANJALI,PUSHPANJALI DETERGENT POWDER ANTI-BACTERIAL NEEM WITH FRESH ROSE FRAGNANCE,100.0,PPH,1KG,,1674115586560-krishna clearing product nepal-pushpanjali#3.png,RECODING,5,1,99764777,124.917496,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,KRISHNA CLEANING PRODUCT-NEPAL,PUSHPANJALI,PUSHPANJALI,PUSHPANJALI-NEEM & ROSE PPH 1000 GM,PLPCH,1000.000 GM,,,1000.0,GM,100.0,1,True,high
2023-01-20,202301,1,122755596,12303010014,1674116696870,99764778.0,123,MAHABIR SOAP & CHEMICAL- NEPAL,LION HERBAL,LION HERBAL-LEMON & NEEM PPH 150GM,20.0,PPH,150GM,,1674116696870-mahabir soap - chemical- nepal-lion herbal#3.png,RECODING,5,1,52684,128.87842,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,MAHASHAKTI SOAP & CHEM.- NEPAL,LION,LION,LION-NEEM & LEMON PPH 225 GM,PLPCH,225.000 GM,,,225.0,GM,0.0,0,False,rejected
2023-01-20,202301,1,124491768,21301010065,1674126452656,99764772.0,106,HIMADRI FOOD-NEPAL,PRAN BUBBLE GUM,PRAN BUBBLE GUM PCN\375GM,150.0,PCN,375 GM,New SKU,1674126452656-himadri food-nepal-pran bubble gum#3.png,RECODING,5,1,99764772,79.77208,106,CONFECTIONERY-NP,BUBBLE GUMS,BUBBLE GUMS,HIMADRI FOOD-NEPAL,PRAN,PRAN BUBBLE GUM,PRAN BUBBLE GUM-ASSORTED PCN 375 GM,PLJAR,375.000 GM,ASSORTED,,375.0,GM,150.0,1,True,high
2023-01-21,202301,1,123721069,31101010080,1674191756097,99764784.0,120,HIMGIRI SOAP & CHEMICALS-NEPAL,LARK,LARK FRAGRANCED\12GM\PPH\RS:10\HIMGIRI SOAP&CHEMICAL INDUSTRIES PLTD NEPAL,10.0,PPH,12GM,New SKU,1674191756097-himgiri soap - chemicals-nepal-lark#3.png,RECODING,5,1,99764784,68.33818,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,HIMGIRI SOAP & CHEMICALS-NEPAL,LARK,LARK,LARK-FRAGRANCED PPH 12 GM,PLPCH,12.000 GM,,,12.0,GM,10.0,1,True,high
2023-01-23,202301,2,112141235,12101020015,1674193515696,99764265.0,134,LIFE FOOD & BEVERAGE-NEPAL,REBOOST ORIGINAL,REBOOST ENERRGY DRINK PBT 150ML.,50.0,PBT,150ML,,1674193515696-life food - beverage-nepal-reboost original#3.png,CROSS CODING,2,1,99764265,113.72528,118,SOFT DRINKS-NP,SOFT DRINKS,ENERGY DRINK,LIFE FOOD & BEVERAGE-NEPAL,REBOOST,REBOOST ORIGINAL,PET 150 ML,PET,150.000 ML,,,150.0,ML,50.0,1,True,high
2023-01-21,202301,1,131065174,22101010022,1674195083354,99764782.0,106,PERFETTI VAN MELLE-INDIA,ALPENLIEBE ECLAIRS PLUS ,ALPENLIEBE ECLAIRS PLUS\686.8GM\PCN\COFFEE CHOCO CHEWY TOFFEE ,325.0,PCN,686.8GM,,1674195083354-perfetti van melle-india-alpenliebe eclairs plus #3.png,RECODING,5,1,99764782,76.48241,106,CONFECTIONERY-NP,ECLAIRS,ECLAIRS,PERFETTI VAN MELLE-INDIA,ALPENLIEBE,ALPENLIEBE ECLAIRS PLUS,ALPENLIEBE ECLAIRS PLUS-COFFEE PCN 686.8 GM,PLJAR,686.800 GM,COFFEE,,686.8,GM,325.0,1,True,high
2023-01-21,202301,1,127031725,22101010021,1674196462690,99764783.0,106,PERFETTI VAN MELLE-INDIA,ALPENLIEBE  JUZT JELLY,ALPENLIEBE JUZT JELLY\832.5GM\PCN\STRAWBERRY FLAVOUR ,360.0,PCN,832.5GM,,1674196462690-perfetti van melle-india-alpenliebe  juzt jelly#3.png,RECODING,5,3,99764783,118.79442,106,CONFECTIONERY-NP,JELLY CUBES,JELLY CUBES,PERFETTI VAN MELLE-INDIA,ALPENLIEBE,ALPENLIEBE JUZT JELLY,ALPENLIEBE JUZT JELLY-STRAWBERRY PCN 832.5 GM,PLJAR,832.500 GM,STRAWBERRY,,832.5,GM,360.0,3,True,high
2023-02-02,202302,1,129020606,22101010013,1674196462690,99764783.0,106,PERFETTI VAN MELLE-INDIA,ALPENLIEBE  JUZT JELLY,ALPENLIEBE JUZT JELLY\832.5GM\PCN\STRAWBERRY FLAVOUR ,360.0,PCN,832.5GM,,1674196462690-perfetti van melle-india-alpenliebe  juzt jelly#3.png,RECODING,5,3,99764783,118.79442,106,CONFECTIONERY-NP,JELLY CUBES,JELLY CUBES,PERFETTI VAN MELLE-INDIA,ALPENLIEBE,ALPENLIEBE JUZT JELLY,ALPENLIEBE JUZT JELLY-STRAWBERRY PCN 832.5 GM,PLJAR,832.500 GM,STRAWBERRY,,832.5,GM,360.0,3,True,high
2023-01-21,202301,1,124057041,21301010052,1674198042997,99764786.0,123,KWALITY CHEM PVT LTD-NEPAL,PUREX LAUNDRY SOAP,PUREX LAUNDRY SOAP\250\GM,50.0,PPH,250 GM,New SKU,1674198042997-kwality chem pvt ltd-nepal-purex laundry soap#3.png,RECODING,5,1,47735,108.06912,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,KWALITY CHEM PVT LTD-NEPAL,GIV,GIV,GIV-EXCOTC BEAUTY DEO SOAP JASMNE PPH 35 GM,PLPCH,35.000 GM,,,35.0,GM,0.0,0,False,rejected
2023-01-21,202301,1,111688106,21102010001,1674199608120,99764788.0,129,COOPER PHARMA LI.ITED,D-PILL,D-PILL/1 NOS,80.0,CBP,1 NOS,,1674199608120-cooper pharma li-ited-d-pill#3.png,RECODING,5,1,99764788,152.099,129,ORAL PILLS(FEMALE CONTRA.)-NP,ORAL PILLS(FEMALE CONTRA.),EMERGENCY PILLS,COOPER PHARMA LTD-INDIA,D-PILL,D-PILL,D-PILL-CBP 1 NOS,CDBOX,1.000 NO,,,1.0,NO,80.0,1,True,high
2023-01-21,202301,3,123126414,12303030055,1674201436472,99764787.0,124,SAKAMBARI PRODUCT NEPAL,SHREE NAAZ,SHREE NAAZ GUTKHA PPH 1.7GM,3.0,PPH,1.7GM,,1674201436472-sakambari product nepal-shree naaz#3.png,RECODING,5,1,99764787,58.6829,124,GUTKA,GUTKA,GUTKA,SAKAMBARI PRODUCT-NEPAL,SHREE NAAZ,SHREE NAAZ,1.7G GUTKA,PLAST,1.7G,REGULAR,,1.7,GM,3.0,1,True,high
2023-01-21,202301,1,122591122,21301010068,1674201473832,99764785.0,123,MAHASHAKTI SOAP & CHEM.- NEPAL,LION 100% WASHING  SOAP,LION 100% PURE WASHING SOAP\300\GM,50.0,PPH,300 GM,New SKU,1674201473832-mahashakti soap - chem-- nepal-lion 100- washing  soap#3.png,RECODING,5,1,51723,89.55433,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,MAHASHAKTI SOAP & CHEM.- NEPAL,LION,LION 100%,LION 100%-PURE WASHING SOAP PPH 220 GM,PLPCH,220.000 GM,,,220.0,GM,0.0,1,True,high
2023-01-23,202301,1,126240640,21301010051,1674365077444,99764773.0,106,PERFETTI VAN MELLE-INDIA,ALPENLIEBE JUICYFILLS MANGO,ALPENLIEBE JUICYFILLS MANGO PCN\570\GM,375.0,PCN,570 GM,New SKU,1674365077444-perfetti van melle-india-alpenliebe juicyfills mango#3.png,RECODING,5,1,99763390,122.062515,106,CONFECTIONERY-NP,HARD BOILED CANDIES,HARD BOILED CANDIES,PERFETTI VAN MELLE-INDIA,ALPENLIEBE,ALPENLIEBE JUICYFILLS,ALPENLIEBE JUICYFILLS-MANGO PPH 3.8 GM,PLPCH,3.800 GM,MANGO,,3.8,GM,2.0,0,False,rejected
2023-01-23,202301,1,126240640,21301010051,1674365550089,99764774.0,106,PERFETTI VAN MELLE-INDIA,HAPPYDENT WAVE SPARKING ORANGE,HAPPYDENT WAVE SPARKING ORANGE\409.5\GM,487.0,PCN,409.5 GM,,1674365550089-perfetti van melle-india-happydent wave sparking orange#3.png,RECODING,5,1,99764774,149.37671,106,CONFECTIONERY-NP,CHEWING GUMS,CHEWING GUMS,PERFETTI VAN MELLE-INDIA,HAPPYDENT,HAPPYDENT WAVE,HAPPYDENT WAVE- ORANGE PCN 409.5 GM,PLJAR,409.500 GM,ORANGE,,409.5,GM,487.5,1,True,high
2023-01-23,202301,3,1210101175,12101030090,1674366183734,99764792.0,125,RAJA AND SUN INDIA,DOUBLE PAHALWAN,DOUBLE PAHALWAN KHAINI PPH.- 20GM.,8.0,PPH.,20GM.,,1674366183734-raja and sun india-double pahalwan#3.png,RECODING,5,1,99764792,94.15976,125,KHAINI,KHAINI,KHAINI,RAJA & SONS-INDIA,DOUBLE PAHALWAN,DOUBLE PAHALWAN,20G KHAINI,PLAST,20G,REGULAR,,20.0,GM,8.0,1,True,high
2023-01-24,202301,3,1210101739,12101030232,1674366183734,99764792.0,125,RAJA AND SUN INDIA,DOUBLE PAHALWAN,DOUBLE PAHALWAN KHAINI PPH.- 20GM.,8.0,PPH.,20GM.,,1674366183734-raja and sun india-double pahalwan#3.png,RECODING,5,1,99764792,94.15976,125,KHAINI,KHAINI,KHAINI,RAJA & SONS-INDIA,DOUBLE PAHALWAN,DOUBLE PAHALWAN,20G KHAINI,PLAST,20G,REGULAR,,20.0,GM,8.0,1,True,high
2023-01-23,202301,3,1210102221,12101030114,1674366183734,99764792.0,125,RAJA AND SUN INDIA,DOUBLE PAHALWAN,DOUBLE PAHALWAN KHAINI PPH.- 20GM.,8.0,PPH.,20GM.,,1674366183734-raja and sun india-double pahalwan#3.png,RECODING,5,1,99764792,94.15976,125,KHAINI,KHAINI,KHAINI,RAJA & SONS-INDIA,DOUBLE PAHALWAN,DOUBLE PAHALWAN,20G KHAINI,PLAST,20G,REGULAR,,20.0,GM,8.0,1,True,high
2023-01-25,202301,1,121836859,12303010046,1674368305867,99764528.0,106,PERFETTI VAN MELLE-INDIA,ALPENLIEBE JUZT JELLY,ALPENLIEBE JUZT JELLY- STRAWBERRY PCN 518GM,350.0,PCN,518GM,,1674368305867-perfetti van melle-india-alpenliebe juzt jelly#3.png,CROSS CODING,2,1,99764528,110.9284,106,CONFECTIONERY-NP,JELLY CUBES,JELLY CUBES,PERFETTI VAN MELLE-INDIA,ALPENLIEBE,ALPENLIEBE JUZT JELLY,ALPENLIEBE JUZT JELLY-STRAWBERRY PCN 518 GM,PLJAR,518.000 GM,STRAWBERRY,,518.0,GM,350.0,1,True,high
2023-01-26,202301,1,123126410,12303010031,1674369719896,99764810.0,122,PROCTER & GAMBLE - INDIA,TIDE DOUBLE POWER,TIDE-DOUBLE POWER JASMINE&ROSE PPH 1KG,220.0,PPH,1KG,,1674369719896-procter - gamble - india-tide double power#3.png,RECODING,5,2,99764810,118.399765,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,PROCTER & GAMBLE - INDIA,TIDE,TIDE,TIDE-DOUBLE POWER JASMINE&ROSE PPH 1000 GM,PLPCH,1000.000 GM,,,1000.0,GM,220.0,2,True,high
2023-01-23,202301,1,124684022,21301010055,1674370111262,99764790.0,106,MAA BHAGWATI PRODUCT-INDIA,BUTTER MILK ECLAIRS CARAMEL,BUTTER MILK ECLAIRS CARAMEL\800\GM,200.0,PCN,800GM,New SKU,1674370111262-maa bhagwati product-india-butter milk eclairs caramel#3.png,RECODING,5,1,99764790,92.076965,106,CONFECTIONERY-NP,TOFFEES,TOFFEES,MAA BHAGWATI PRODUCT-INDIA,BUTTER MILK,BUTTER MILK ECLAIRS,BUTTER MILK ECLAIRS-CARAMEL PCN 800 GM,PLJAR,800.000 GM,CARAMEL,,800.0,GM,200.0,1,True,high
2023-01-26,202301,1,123116154,12303010053,1674370637246,99764800.0,106,PERFECT FOODS PVT LTD-NEPAL,CENTER FILLZ,CENTER FILLZ-MINT PCN 405GM,230.0,PCN,405GM,,1674370637246-perfect foods pvt ltd-nepal-center fillz#3.png,RECODING,5,2,99764800,126.53467,106,CONFECTIONERY-NP,BUBBLE GUMS,BUBBLE GUMS,PERFECT FOODS PVT LTD-NEPAL,CENTER FILLZ,CENTER FILLZ,CENTER FILLZ-MINT PCN 405 GM,PLJAR,405.000 GM,MINT,,405.0,GM,230.0,2,True,high
2023-01-24,202301,1,124909297,21301010063,1674451250677,99764794.0,106,NEBICO PVT LTD-NEPAL,NEBICO CARAMEL CREAM,NEBICO CARAMEL CREAM PPH\560\GM,200.0,PCN,560 GM,New SKU,1674451250677-nebico pvt ltd-nepal-nebico caramel cream#3.png,RECODING,5,1,99764794,88.53325,106,CONFECTIONERY-NP,HARD BOILED CANDIES,HARD BOILED CANDIES,NEBICO PVT LTD-NEPAL,NEBICO,NEBICO CARAMEL CREAM,NEBICO CARAMEL CREAM- PCN 560 GM,PLJAR,560.000 GM,CARAMEL,,560.0,GM,200.0,1,True,high
2023-01-24,202301,1,124909297,21301010063,1674452164152,99762860.0,123,KWALITY CHEM PVT LTD-NEPAL,NEBICO CARAMEL CREAM,KWALITY LAUNDRY SOPA\200GM,45.0,PPH,200 GM,,1674452164152-kwality chem pvt ltd-nepal-nebico caramel cream#3.png,CROSS CODING,2,1,48257,152.1477,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,KWALITY CHEM PVT LTD-NEPAL,KWALITY,KWALITY BEAUTY SOAP,KWALITY BEAUTY SOAP-ALMND MILK EWP 70 GM,EWRPK,70.000 GM,,,70.0,GM,0.0,0,False,rejected
2023-01-24,202301,1,112785955,12101010015,1674455600838,99764797.0,111,MARICO LIMITED - INDIA,NIHAR COCONUT WITH METHI JASMINE,NIHAR NATURALS- COCONUT WITH METHI-JASMINE PBT- 200ML.,126.4,PBT,200ML.,,1674455600838-marico limited - india-nihar coconut with methi jasmine#3.png,RECODING,5,1,99764797,95.24783,111,HAIR OIL-NP,HAIR OIL,COCONUT OIL,MARICO LIMITED - INDIA,NIHAR,NIHAR NATURAL,NIHAR NATURAL-COCONUT WITH METHI & JASMINE-PBT 200 ML,PLBOT,200.000 ML,,,200.0,ML,130.0,1,True,high
2023-01-24,202301,1,112785955,12101010015,1674456783510,99764508.0,106,SUJAL FOODS PVT LTD-NEPAL,FRUIT CANDY ,FRUIT CANDY CENTER FILLED-PCN-700GM.,170.0,PCN,700GM.,,1674456783510-sujal foods pvt ltd-nepal-fruit candy #3.png,RECODING,5,1,99764508,110.92029,106,CONFECTIONERY-NP,HARD BOILED CANDIES,HARD BOILED CANDIES,SUJAL FOODS PVT LTD-NEPAL,SUJAL,SUJAL FRUIT CANDY,SUJAL FRUIT CANDY-ASSORTED PCN 700 GM,PLJAR,700.000 GM,ASSORTED,,700.0,GM,165.0,1,True,high
2023-01-24,202301,1,112785955,12101010015,1674457574263,99764775.0,106,PERFETTI VAN MELLE-INDIA,CENTER FRUIT WATER MELON,CENTER FRUIT- WATER MELON- PCN 420GM.,350.0,PCN,420GM.,,1674457574263-perfetti van melle-india-center fruit water melon#3.png,RECODING,5,1,99764775,116.52623,106,CONFECTIONERY-NP,BUBBLE GUMS,BUBBLE GUMS,PERFETTI VAN MELLE-INDIA,CENTER FRUIT,CENTER FRUIT,CENTER FRUIT- WATER MELON PCN 420 GM,PLJAR,420.000 GM,WATER MELON,,420.0,GM,350.0,1,True,high
2023-01-24,202301,1,130515903,31101010091,1674458449975,99764811.0,123,BABA SOAP INDUSTRIES - NEPAL,BABA MAGIC,BABA MAGIC-HERBAL DISHWASH BAR PPH 150GM,20.0,PPH,150GM,,1674458449975-baba soap industries - nepal-baba magic#3.png,RECODING,5,2,99764811,89.91492,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,DISHWASH BAR,BABA SOAP INDUSTRIES - NEPAL,BABA,BABA MAGIC,BABA MAGIC-HERBA DISHWASH BAR PPH 150 GM,PLPCH,150.000 GM,,,150.0,GM,20.0,2,True,high
2023-01-24,202301,2,110078620,21102020012,1674458561880,99764819.0,134,PARLE AGRO PVT LTD-INDIA,APPY FIZZ,PARLE AGRO APPY FIZZ/APPLE DRINK/PBT/160ML,30.0,PBT,160ML,,1674458561880-parle agro pvt ltd-india-appy fizz#3.png,RECODING,5,1,99764819,120.66863,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,PARLE AGRO PVT LTD-INDIA,APPY,APPY FIZZ APPLE,APPLE PET 160 ML,PET,160.000 ML,APPLE,,160.0,ML,30.0,1,True,high
2023-01-24,202301,1,112785955,12101010015,1674459064814,99764809.0,122,FENA LTD. - INDIA,FENA SUPERWASH ,FENA SUPERWASH ROSE & CHANDAN- PPH175GM.,25.0,PPH,175 GM.,,1674459064814-fena ltd- - india-fena superwash #3.png,RECODING,5,1,99764809,89.13315,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,FENA LTD. - INDIA,FENA,FENA,FENA-SUPERWASH ROSE CHANDAN PPH 175 GM,PLPCH,175.000 GM,,,175.0,GM,25.0,1,True,high
2023-01-24,202301,1,130137643,52303010017,1674464539264,99764796.0,106,SUJAL FOODS PVT LTD-NEPAL,SUJAL BUBBLY BUBBLE GUM,SUJAL BUBBLY BUBBLE GUM/STRAWBERRY/510GM/PCN,235.0,PCN,510GM ,,1674464539264-sujal foods pvt ltd-nepal-sujal bubbly bubble gum#3.png,RECODING,5,1,99764796,67.60268,106,CONFECTIONERY-NP,BUBBLE GUMS,BUBBLE GUMS,SUJAL FOODS PVT LTD-NEPAL,SUJAL,SUJAL BUBBLY BUBBLE GUM,SUJAL BUBBLY BUBBLE GUM-STRAWBERRY PCN 510 GM,PLJAR,510.000 GM,STRAWBERRY,,510.0,GM,235.0,1,True,high
2023-01-24,202301,1,123718886,12303010002,1674470618491,99764795.0,106,DABUR NEPAL LTD.-NEPAL,DABUR HONITUS,DABUR HONITUS- TULSI PCN 280GM,200.0,PCN,280GM,,1674470618491-dabur nepal ltd--nepal-dabur honitus#3.png,RECODING,5,1,99764795,140.66866,106,CONFECTIONERY-NP,COUGH LOZENGES,COUGH LOZENGES,DABUR NEPAL LTD.-NEPAL,DABUR,DABUR HONITUS,DABUR HONITUS- TULSI PCN 280 GM,PLJAR,280.000 GM,TULSI,,280.0,GM,200.0,1,True,high
2023-01-25,202301,1,124902886,52202010027,1674536662035,99764802.0,106,SUJAL FOODS PVT LTD-NEPAL,LACTO FUN,LACTO FUN/PREMIUM MALT/725GM/PCN,185.0,PCN,725GM,,1674536662035-sujal foods pvt ltd-nepal-lacto fun#3.png,RECODING,5,2,99764802,98.3344,106,CONFECTIONERY-NP,HARD BOILED CANDIES,HARD BOILED CANDIES,SUJAL FOODS PVT LTD-NEPAL,LACTO FUN,LACTO FUN,LACTO FUN- PREMIUM MALT PCN 725 GM,PLJAR,725.000 GM,MALT,,725.0,GM,185.0,2,True,high
2023-02-01,202301,1,516865410032,51686010008,1674536662035,99764802.0,106,SUJAL FOODS PVT LTD-NEPAL,LACTO FUN,LACTO FUN/PREMIUM MALT/725GM/PCN,165.0,PCN,725GM,,1674536662035-sujal foods pvt ltd-nepal-lacto fun#3.png,RECODING,5,2,99764802,98.912,106,CONFECTIONERY-NP,HARD BOILED CANDIES,HARD BOILED CANDIES,SUJAL FOODS PVT LTD-NEPAL,LACTO FUN,LACTO FUN,LACTO FUN- PREMIUM MALT PCN 725 GM,PLJAR,725.000 GM,MALT,,725.0,GM,185.0,2,True,high
2023-01-25,202301,1,122117535,31101010077,1674538082919,99764511.0,106,PERFECT FOODS PVT LTD-NEPAL,CENTER FILLZ,CENTER FILZ MIXED FRUIT\435GM\PBT\RS:300\PERFECT FOODS P. LTD NEPAL,300.0,PBT,435GM,New SKU,1674538082919-perfect foods pvt ltd-nepal-center fillz#3.png,CROSS CODING,2,1,99764511,126.05357,106,CONFECTIONERY-NP,BUBBLE GUMS,BUBBLE GUMS,PERFECT FOODS PVT LTD-NEPAL,CENTER FILLZ,CENTER FILLZ,CENTER FILLZ-MIXED FRUIT PCN 435 GM,PLJAR,435.000 GM,MIXED FRUIT,,435.0,GM,200.0,1,True,high
2023-02-01,202301,1,324251110063,32425010008,1674538082919,99764511.0,106,PERFECT FOODS PVT LTD-NEPAL,CENTER FILLZ,CENTER FILZ MIXED FRUIT\435GM\PBT\RS:300\PERFECT FOODS P. LTD NEPAL,300.0,PBT,435GM,,1674538082919-perfect foods pvt ltd-nepal-center fillz#3.png,CROSS CODING,2,1,99764511,126.05357,106,CONFECTIONERY-NP,BUBBLE GUMS,BUBBLE GUMS,PERFECT FOODS PVT LTD-NEPAL,CENTER FILLZ,CENTER FILLZ,CENTER FILLZ-MIXED FRUIT PCN 435 GM,PLJAR,435.000 GM,MIXED FRUIT,,435.0,GM,200.0,1,True,high
2023-01-25,202301,1,122117535,31101010077,1674539139444,99764812.0,123,KWALITY CHEM PVT LTD-NEPAL,MARSHAL,MARSHAL\200GM\PPH\RS:50\KWALITY CHEM.PVT.LTDNEPAL,50.0,PPH,200GM,New SKU,1674539139444-kwality chem pvt ltd-nepal-marshal#3.png,RECODING,5,1,99763101,171.91461,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,KWALITY CHEM PVT LTD-NEPAL,MARSHAL,MARSHAL,MARSHAL-PPH 300 GM,PLPCH,300.000 GM,,,300.0,GM,50.0,0,False,rejected
2023-01-25,202301,1,124866555,52202010020,1674543891037,99764801.0,106,SUJAL FOODS PVT LTD-NEPAL,CANDYMAN ,CANDYMAN/KAACHO MANGO/600GM/PCN,165.0,PCN,600GM ,,1674543891037-sujal foods pvt ltd-nepal-candyman #3.png,RECODING,5,2,99764801,108.89687,106,CONFECTIONERY-NP,HARD BOILED CANDIES,HARD BOILED CANDIES,SUJAL FOODS PVT LTD-NEPAL,CANDY MAN,CANDY MAN,CANDY MAN- KACHO MANGO PCN 600 GM,PLJAR,600.000 GM,MANGO,,600.0,GM,165.0,2,True,high
2023-01-25,202301,1,124866555,52202010020,1674544544641,99764814.0,123,SNEHA SOAP & CHEMICAL INDUSTRIES-NEPAL,SNEHA'S SUPER SHINE,SNEHA'S SUPER SHINE/LEMON/400GM/PCN,60.0,PCN,400GM ,,1674544544641-sneha soap - chemical industries-nepal-sneha-s super shine#3.png,RECODING,5,1,99764814,115.06171,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,DISHWASH BAR,SNEHA SOAP & CHEMICAL INDUSTRIES-NEPAL,SNEHA'S,SNEHA'S SUPER SHINE,SNEHA'S SUPER SHINE-LEMON PCN 400 GM,PLJAR,400.000 GM,,,400.0,GM,60.0,1,True,high
